Episode	Accumulated Reward	Length	Steps
11204	-2	4	46340
11205	-2	4	46344
11206	-2	4	46348
11207	-2	4	46352
11208	-2	4	46356
11209	-2	4	46360
11210	-2	4	46364
11211	-2	4	46368
11212	-2	4	46372
11213	-2	4	46376
11214	-2	4	46380
11215	-2	4	46384
11216	-2	4	46388
11217	-2	4	46392
11218	-2	4	46396
11219	-2	4	46400
11220	-2	4	46404
11221	-2	4	46408
11222	-2	4	46412
11223	-2	4	46416
11224	-2	4	46420
11225	-2	4	46424
11226	-2	4	46428
11227	-2	4	46432
11228	-2	4	46436
11229	-2	4	46440
11230	-2	4	46444
11231	-2	4	46448
11232	-2	4	46452
11233	-2	4	46456
11234	-2	4	46460
11235	-2	4	46464
11236	-4	6	46470
11237	-2	4	46474
11238	-2	4	46478
11239	-2	4	46482
11240	-2	4	46486
11241	-2	4	46490
11242	-2	4	46494
11243	-2	4	46498
11244	-2	4	46502
11245	-2	4	46506
11246	-4	6	46512
11247	-2	4	46516
11248	-2	4	46520
11249	-2	4	46524
11250	-2	4	46528
11251	-2	4	46532
11252	-4	6	46538
11253	-2	4	46542
11254	-2	4	46546
11255	-2	4	46550
11256	-2	4	46554
11257	-2	4	46558
11258	-2	4	46562
11259	-2	4	46566
11260	-2	4	46570
11261	-2	4	46574
11262	-2	4	46578
11263	-2	4	46582
11264	-2	4	46586
11265	-2	4	46590
11266	-2	4	46594
11267	-2	4	46598
11268	-2	4	46602
11269	-2	4	46606
11270	-4	6	46612
11271	-2	4	46616
11272	-2	4	46620
11273	-2	4	46624
11274	-4	6	46630
11275	-2	4	46634
11276	-2	4	46638
11277	-2	4	46642
11278	-2	4	46646
11279	-2	4	46650
11280	-2	4	46654
11281	-4	6	46660
11282	-2	4	46664
11283	-2	4	46668
11284	-2	4	46672
11285	-2	4	46676
11286	-2	4	46680
11287	-2	4	46684
11288	-2	4	46688
11289	-2	4	46692
11290	-4	6	46698
11291	-4	6	46704
11292	-2	4	46708
11293	-2	4	46712
11294	-4	6	46718
11295	-2	4	46722
11296	-2	4	46726
11297	-2	4	46730
11298	-2	4	46734
11299	-2	4	46738
11300	-2	4	46742
11301	-2	4	46746
11302	-2	4	46750
11303	-2	4	46754
11304	-2	4	46758
11305	-2	4	46762
11306	-2	4	46766
11307	-2	4	46770
11308	-2	4	46774
11309	-2	4	46778
11310	-4	6	46784
11311	-2	4	46788
11312	-2	4	46792
11313	-2	4	46796
11314	-2	4	46800
11315	-2	4	46804
11316	-2	4	46808
11317	-2	4	46812
11318	-2	4	46816
11319	-2	4	46820
11320	-2	4	46824
11321	-2	4	46828
11322	-2	4	46832
11323	-2	4	46836
11324	-2	4	46840
11325	-2	4	46844
11326	-2	4	46848
11327	-2	4	46852
11328	-2	4	46856
11329	-2	4	46860
11330	-2	4	46864
11331	-2	4	46868
11332	-2	4	46872
11333	-2	4	46876
11334	-2	4	46880
11335	-2	4	46884
11336	-2	4	46888
11337	-2	4	46892
11338	-2	4	46896
11339	-2	4	46900
11340	-2	4	46904
11341	-2	4	46908
11342	-4	6	46914
11343	-2	4	46918
11344	-2	4	46922
11345	-2	4	46926
11346	-2	4	46930
11347	-2	4	46934
11348	-2	4	46938
11349	-2	4	46942
11350	-2	4	46946
11351	-2	4	46950
11352	-2	4	46954
11353	-2	4	46958
11354	-2	4	46962
11355	-2	4	46966
11356	-2	4	46970
11357	-2	4	46974
11358	-2	4	46978
11359	-2	4	46982
11360	-2	4	46986
11361	-2	4	46990
11362	-2	4	46994
11363	-2	4	46998
11364	-2	4	47002
11365	-2	4	47006
11366	-2	4	47010
11367	-4	6	47016
11368	-4	6	47022
11369	-2	4	47026
11370	-2	4	47030
11371	-2	4	47034
11372	-2	4	47038
11373	-2	4	47042
11374	-2	4	47046
11375	-2	4	47050
11376	-2	4	47054
11377	-2	4	47058
11378	-2	4	47062
11379	-2	4	47066
11380	-2	4	47070
11381	-2	4	47074
11382	-2	4	47078
11383	-2	4	47082
11384	-2	4	47086
11385	-2	4	47090
11386	-2	4	47094
11387	-2	4	47098
11388	-2	4	47102
11389	-2	4	47106
11390	-2	4	47110
11391	-2	4	47114
11392	-5	7	47121
11393	-2	4	47125
11394	-2	4	47129
11395	-2	4	47133
11396	-2	4	47137
11397	-2	4	47141
11398	-2	4	47145
11399	-2	4	47149
11400	-2	4	47153
11401	-2	4	47157
11402	-2	4	47161
11403	-2	4	47165
11404	-2	4	47169
11405	-2	4	47173
11406	-2	4	47177
11407	-2	4	47181
11408	-2	4	47185
11409	-2	4	47189
11410	-2	4	47193
11411	-2	4	47197
11412	-2	4	47201
11413	-2	4	47205
11414	-2	4	47209
11415	-2	4	47213
11416	-2	4	47217
11417	-2	4	47221
11418	-2	4	47225
11419	-2	4	47229
11420	-2	4	47233
11421	-2	4	47237
11422	-2	4	47241
11423	-2	4	47245
11424	-2	4	47249
11425	-2	4	47253
11426	-2	4	47257
11427	-2	4	47261
11428	-2	4	47265
11429	-2	4	47269
11430	-2	4	47273
11431	-2	4	47277
11432	-2	4	47281
11433	-4	6	47287
11434	-2	4	47291
11435	-2	4	47295
11436	-2	4	47299
11437	-2	4	47303
11438	-2	4	47307
11439	-2	4	47311
11440	-2	4	47315
11441	-2	4	47319
11442	-2	4	47323
11443	-2	4	47327
11444	-2	4	47331
11445	-4	6	47337
11446	-2	4	47341
11447	-2	4	47345
11448	-2	4	47349
11449	-2	4	47353
11450	-2	4	47357
11451	-2	4	47361
11452	-2	4	47365
11453	-2	4	47369
11454	-2	4	47373
11455	-2	4	47377
11456	-2	4	47381
11457	-2	4	47385
11458	-2	4	47389
11459	-2	4	47393
11460	-2	4	47397
11461	-2	4	47401
11462	-4	6	47407
11463	-2	4	47411
11464	-2	4	47415
11465	-2	4	47419
11466	-2	4	47423
11467	-2	4	47427
11468	-2	4	47431
11469	-2	4	47435
11470	-2	4	47439
11471	-2	4	47443
11472	-2	4	47447
11473	-2	4	47451
11474	-2	4	47455
11475	-2	4	47459
11476	-2	4	47463
11477	-2	4	47467
11478	-2	4	47471
11479	-2	4	47475
11480	-2	4	47479
11481	-2	4	47483
11482	-2	4	47487
11483	-2	4	47491
11484	-2	4	47495
11485	-2	4	47499
11486	-2	4	47503
11487	-2	4	47507
11488	-2	4	47511
11489	-2	4	47515
11490	-2	4	47519
11491	-4	6	47525
11492	-2	4	47529
11493	-2	4	47533
11494	-2	4	47537
11495	-2	4	47541
11496	-4	6	47547
11497	-2	4	47551
11498	-2	4	47555
11499	-2	4	47559
11500	-2	4	47563
11501	-2	4	47567
11502	-2	4	47571
11503	-2	4	47575
11504	-2	4	47579
11505	-2	4	47583
11506	-3	5	47588
11507	-4	6	47594
11508	-2	4	47598
11509	-2	4	47602
11510	-2	4	47606
11511	-2	4	47610
11512	-2	4	47614
11513	-2	4	47618
11514	-4	6	47624
11515	-2	4	47628
11516	-2	4	47632
11517	-2	4	47636
11518	-2	4	47640
11519	-2	4	47644
11520	-2	4	47648
11521	-2	4	47652
11522	-2	4	47656
11523	-2	4	47660
11524	-2	4	47664
11525	-2	4	47668
11526	-2	4	47672
11527	-2	4	47676
11528	-2	4	47680
11529	-2	4	47684
11530	-2	4	47688
11531	-3	5	47693
11532	-2	4	47697
11533	-2	4	47701
11534	-2	4	47705
11535	-2	4	47709
11536	-2	4	47713
11537	-2	4	47717
11538	-2	4	47721
11539	-2	4	47725
11540	-2	4	47729
11541	-2	4	47733
11542	-2	4	47737
11543	-2	4	47741
11544	-2	4	47745
11545	-2	4	47749
11546	-2	4	47753
11547	-2	4	47757
11548	-4	6	47763
11549	-2	4	47767
11550	-2	4	47771
11551	-2	4	47775
11552	-2	4	47779
11553	-2	4	47783
11554	-2	4	47787
11555	-2	4	47791
11556	-2	4	47795
11557	-2	4	47799
11558	-2	4	47803
11559	-2	4	47807
11560	-4	6	47813
11561	-2	4	47817
11562	-2	4	47821
11563	-2	4	47825
11564	-2	4	47829
11565	-2	4	47833
11566	-2	4	47837
11567	-2	4	47841
11568	-2	4	47845
11569	-2	4	47849
11570	-2	4	47853
11571	-2	4	47857
11572	-2	4	47861
11573	-2	4	47865
11574	-2	4	47869
11575	-4	6	47875
11576	-2	4	47879
11577	-2	4	47883
11578	-2	4	47887
11579	-2	4	47891
11580	-2	4	47895
11581	-2	4	47899
11582	-2	4	47903
11583	-2	4	47907
11584	-2	4	47911
11585	-2	4	47915
11586	-2	4	47919
11587	-2	4	47923
11588	-2	4	47927
11589	-2	4	47931
11590	-3	5	47936
11591	-2	4	47940
11592	-2	4	47944
11593	-2	4	47948
11594	-2	4	47952
11595	-2	4	47956
11596	-2	4	47960
11597	-2	4	47964
11598	-2	4	47968
11599	-2	4	47972
11600	-2	4	47976
11601	-2	4	47980
11602	-2	4	47984
11603	-2	4	47988
11604	-2	4	47992
11605	-2	4	47996
11606	-2	4	48000
11607	-2	4	48004
11608	-2	4	48008
11609	-2	4	48012
11610	-2	4	48016
11611	-2	4	48020
11612	-2	4	48024
11613	-2	4	48028
11614	-2	4	48032
11615	-2	4	48036
11616	-2	4	48040
11617	-2	4	48044
11618	-2	4	48048
11619	-2	4	48052
11620	-2	4	48056
11621	-2	4	48060
11622	-2	4	48064
11623	-2	4	48068
11624	-2	4	48072
11625	-4	6	48078
11626	-2	4	48082
11627	-2	4	48086
11628	-2	4	48090
11629	-2	4	48094
11630	-2	4	48098
11631	-2	4	48102
11632	-2	4	48106
11633	-2	4	48110
11634	-2	4	48114
11635	-2	4	48118
11636	-2	4	48122
11637	-2	4	48126
11638	-2	4	48130
11639	-2	4	48134
11640	-2	4	48138
11641	-2	4	48142
11642	-2	4	48146
11643	-2	4	48150
11644	-2	4	48154
11645	-2	4	48158
11646	-2	4	48162
11647	-2	4	48166
11648	-2	4	48170
11649	-2	4	48174
11650	-2	4	48178
11651	-2	4	48182
11652	-2	4	48186
11653	-2	4	48190
11654	-2	4	48194
11655	-2	4	48198
11656	-2	4	48202
11657	-2	4	48206
11658	-2	4	48210
11659	-2	4	48214
11660	-2	4	48218
11661	-2	4	48222
11662	-4	6	48228
11663	-2	4	48232
11664	-2	4	48236
11665	-2	4	48240
11666	-2	4	48244
11667	-2	4	48248
11668	-2	4	48252
11669	-2	4	48256
11670	-2	4	48260
11671	-2	4	48264
11672	-2	4	48268
11673	-2	4	48272
11674	-2	4	48276
11675	-2	4	48280
11676	-2	4	48284
11677	-2	4	48288
11678	-2	4	48292
11679	-2	4	48296
11680	-2	4	48300
11681	-2	4	48304
11682	-2	4	48308
11683	-2	4	48312
11684	-2	4	48316
11685	-2	4	48320
11686	-2	4	48324
11687	-2	4	48328
11688	-2	4	48332
11689	-4	6	48338
11690	-2	4	48342
11691	-2	4	48346
11692	-2	4	48350
11693	-2	4	48354
11694	-2	4	48358
11695	-2	4	48362
11696	-2	4	48366
11697	-2	4	48370
11698	-2	4	48374
11699	-2	4	48378
11700	-2	4	48382
11701	-2	4	48386
11702	-2	4	48390
11703	-2	4	48394
11704	-2	4	48398
11705	-2	4	48402
11706	-2	4	48406
11707	-2	4	48410
11708	-2	4	48414
11709	-2	4	48418
11710	-2	4	48422
11711	-2	4	48426
11712	-2	4	48430
11713	-2	4	48434
11714	-2	4	48438
11715	-2	4	48442
11716	-2	4	48446
11717	-2	4	48450
11718	-2	4	48454
11719	-2	4	48458
11720	-2	4	48462
11721	-2	4	48466
11722	-2	4	48470
11723	-2	4	48474
11724	-2	4	48478
11725	-2	4	48482
11726	-2	4	48486
11727	-2	4	48490
11728	-2	4	48494
11729	-2	4	48498
11730	-2	4	48502
11731	-4	6	48508
11732	-2	4	48512
11733	-2	4	48516
11734	-2	4	48520
11735	-2	4	48524
11736	-2	4	48528
11737	-2	4	48532
11738	-2	4	48536
11739	-2	4	48540
11740	-2	4	48544
11741	-2	4	48548
11742	-2	4	48552
11743	-2	4	48556
11744	-2	4	48560
11745	-4	6	48566
11746	-4	6	48572
11747	-2	4	48576
11748	-2	4	48580
11749	-2	4	48584
11750	-2	4	48588
11751	-2	4	48592
11752	-2	4	48596
11753	-2	4	48600
11754	-2	4	48604
11755	-2	4	48608
11756	-2	4	48612
11757	-2	4	48616
11758	-2	4	48620
11759	-2	4	48624
11760	-2	4	48628
11761	-2	4	48632
11762	-2	4	48636
11763	-2	4	48640
11764	-2	4	48644
11765	-2	4	48648
11766	-2	4	48652
11767	-2	4	48656
11768	-2	4	48660
11769	-2	4	48664
11770	-2	4	48668
11771	-2	4	48672
11772	-2	4	48676
11773	-2	4	48680
11774	-2	4	48684
11775	-2	4	48688
11776	-2	4	48692
11777	-2	4	48696
11778	-2	4	48700
11779	-2	4	48704
11780	-2	4	48708
11781	-2	4	48712
11782	-2	4	48716
11783	-4	6	48722
11784	-2	4	48726
11785	-2	4	48730
11786	-2	4	48734
11787	-2	4	48738
11788	-4	6	48744
11789	-2	4	48748
11790	-2	4	48752
11791	-2	4	48756
11792	-2	4	48760
11793	-2	4	48764
11794	-2	4	48768
11795	-2	4	48772
11796	-2	4	48776
11797	-2	4	48780
11798	-3	5	48785
11799	-2	4	48789
11800	-2	4	48793
11801	-2	4	48797
11802	-2	4	48801
11803	-2	4	48805
11804	-2	4	48809
11805	-2	4	48813
11806	-2	4	48817
11807	-2	4	48821
11808	-2	4	48825
11809	-4	6	48831
11810	-2	4	48835
11811	-2	4	48839
11812	-2	4	48843
11813	-2	4	48847
11814	-2	4	48851
11815	-2	4	48855
11816	-2	4	48859
11817	-4	6	48865
11818	-2	4	48869
11819	-2	4	48873
11820	-2	4	48877
11821	-2	4	48881
11822	-2	4	48885
11823	-2	4	48889
11824	-3	5	48894
11825	-2	4	48898
11826	-2	4	48902
11827	-2	4	48906
11828	-2	4	48910
11829	-2	4	48914
11830	-2	4	48918
11831	-2	4	48922
11832	-2	4	48926
11833	-2	4	48930
11834	-2	4	48934
11835	-2	4	48938
11836	-2	4	48942
11837	-2	4	48946
11838	-2	4	48950
11839	-2	4	48954
11840	-2	4	48958
11841	-2	4	48962
11842	-2	4	48966
11843	-2	4	48970
11844	-2	4	48974
11845	-2	4	48978
11846	-2	4	48982
11847	-2	4	48986
11848	-2	4	48990
11849	-2	4	48994
11850	-2	4	48998
11851	-4	6	49004
11852	-2	4	49008
11853	-2	4	49012
11854	-2	4	49016
11855	-2	4	49020
11856	-2	4	49024
11857	-2	4	49028
11858	-2	4	49032
11859	-2	4	49036
11860	-4	6	49042
11861	-2	4	49046
11862	-2	4	49050
11863	-2	4	49054
11864	-2	4	49058
11865	-2	4	49062
11866	-2	4	49066
11867	-2	4	49070
11868	-2	4	49074
11869	-2	4	49078
11870	-2	4	49082
11871	-2	4	49086
11872	-2	4	49090
11873	-4	6	49096
11874	-2	4	49100
11875	-2	4	49104
11876	-2	4	49108
11877	-2	4	49112
11878	-2	4	49116
11879	-2	4	49120
11880	-2	4	49124
11881	-2	4	49128
11882	-2	4	49132
11883	-2	4	49136
11884	-3	5	49141
11885	-2	4	49145
11886	-2	4	49149
11887	-2	4	49153
11888	-2	4	49157
11889	-2	4	49161
11890	-2	4	49165
11891	-2	4	49169
11892	-2	4	49173
11893	-2	4	49177
11894	-2	4	49181
11895	-2	4	49185
11896	-2	4	49189
11897	-2	4	49193
11898	-2	4	49197
11899	-2	4	49201
11900	-2	4	49205
11901	-2	4	49209
11902	-2	4	49213
11903	-2	4	49217
11904	-2	4	49221
11905	-2	4	49225
11906	-2	4	49229
11907	-2	4	49233
11908	-2	4	49237
11909	-2	4	49241
11910	-2	4	49245
11911	-2	4	49249
11912	-2	4	49253
11913	-2	4	49257
11914	-4	6	49263
11915	-2	4	49267
11916	-2	4	49271
11917	-2	4	49275
11918	-2	4	49279
11919	-2	4	49283
11920	-3	5	49288
11921	-4	6	49294
11922	-2	4	49298
11923	-2	4	49302
11924	-2	4	49306
11925	-2	4	49310
11926	-2	4	49314
11927	-2	4	49318
11928	-2	4	49322
11929	-4	6	49328
11930	-2	4	49332
11931	-2	4	49336
11932	-2	4	49340
11933	-2	4	49344
11934	-2	4	49348
11935	-2	4	49352
11936	-2	4	49356
11937	-2	4	49360
11938	-2	4	49364
11939	-2	4	49368
11940	-2	4	49372
11941	-2	4	49376
11942	-2	4	49380
11943	-2	4	49384
11944	-2	4	49388
11945	-2	4	49392
11946	-2	4	49396
11947	-2	4	49400
11948	-2	4	49404
11949	-2	4	49408
11950	-2	4	49412
11951	-2	4	49416
11952	-2	4	49420
11953	-2	4	49424
11954	-2	4	49428
11955	-2	4	49432
11956	-2	4	49436
11957	-2	4	49440
11958	-2	4	49444
11959	-2	4	49448
11960	-2	4	49452
11961	-2	4	49456
11962	-2	4	49460
11963	-2	4	49464
11964	-4	6	49470
11965	-4	6	49476
11966	-2	4	49480
11967	-2	4	49484
11968	-2	4	49488
11969	-2	4	49492
11970	-2	4	49496
11971	-2	4	49500
11972	-2	4	49504
11973	-2	4	49508
11974	-2	4	49512
11975	-2	4	49516
11976	-2	4	49520
11977	-2	4	49524
11978	-2	4	49528
11979	-2	4	49532
11980	-2	4	49536
11981	-2	4	49540
11982	-4	6	49546
11983	-2	4	49550
11984	-2	4	49554
11985	-2	4	49558
11986	-2	4	49562
11987	-2	4	49566
11988	-2	4	49570
11989	-2	4	49574
11990	-2	4	49578
11991	-2	4	49582
11992	-2	4	49586
11993	-2	4	49590
11994	-2	4	49594
11995	-2	4	49598
11996	-2	4	49602
11997	-2	4	49606
11998	-2	4	49610
11999	-2	4	49614
12000	-2	4	49618
12001	-2	4	49622
12002	-2	4	49626
12003	-2	4	49630
12004	-2	4	49634
12005	-2	4	49638
12006	-2	4	49642
12007	-2	4	49646
12008	-2	4	49650
12009	-2	4	49654
12010	-2	4	49658
12011	-2	4	49662
12012	-2	4	49666
12013	-2	4	49670
12014	-2	4	49674
12015	-2	4	49678
12016	-2	4	49682
12017	-2	4	49686
12018	-4	6	49692
12019	-2	4	49696
12020	-2	4	49700
12021	-2	4	49704
12022	-2	4	49708
12023	-2	4	49712
12024	-2	4	49716
12025	-2	4	49720
12026	-2	4	49724
12027	-2	4	49728
12028	-2	4	49732
12029	-2	4	49736
12030	-2	4	49740
12031	-2	4	49744
12032	-2	4	49748
12033	-2	4	49752
12034	-4	6	49758
12035	-2	4	49762
12036	-2	4	49766
12037	-4	6	49772
12038	-2	4	49776
12039	-2	4	49780
12040	-2	4	49784
12041	-2	4	49788
12042	-2	4	49792
12043	-2	4	49796
12044	-2	4	49800
12045	-4	6	49806
12046	-2	4	49810
12047	-2	4	49814
12048	-2	4	49818
12049	-2	4	49822
12050	-2	4	49826
12051	-2	4	49830
12052	-2	4	49834
12053	-2	4	49838
12054	-2	4	49842
12055	-2	4	49846
12056	-2	4	49850
12057	-2	4	49854
12058	-2	4	49858
12059	-2	4	49862
12060	-2	4	49866
12061	-4	6	49872
12062	-2	4	49876
12063	-2	4	49880
12064	-2	4	49884
12065	-2	4	49888
12066	-2	4	49892
12067	-2	4	49896
12068	-2	4	49900
12069	-2	4	49904
12070	-2	4	49908
12071	-2	4	49912
12072	-2	4	49916
12073	-2	4	49920
12074	-2	4	49924
12075	-2	4	49928
12076	-2	4	49932
12077	-2	4	49936
12078	-4	6	49942
12079	-2	4	49946
12080	-2	4	49950
12081	-2	4	49954
12082	-2	4	49958
12083	-2	4	49962
12084	-2	4	49966
12085	-4	6	49972
12086	-2	4	49976
12087	-2	4	49980
12088	-2	4	49984
12089	-2	4	49988
12090	-2	4	49992
12091	-2	4	49996
12092	-2	4	50000
12093	-2	4	50004
12094	-2	4	50008
12095	-2	4	50012
12096	-2	4	50016
12097	-2	4	50020
12098	-2	4	50024
12099	-2	4	50028
12100	-2	4	50032
12101	-4	6	50038
12102	-2	4	50042
12103	-2	4	50046
12104	-2	4	50050
12105	-2	4	50054
12106	-2	4	50058
12107	-2	4	50062
12108	-2	4	50066
12109	-2	4	50070
12110	-2	4	50074
12111	-2	4	50078
12112	-2	4	50082
12113	-2	4	50086
12114	-2	4	50090
12115	-2	4	50094
12116	-2	4	50098
12117	-2	4	50102
12118	-2	4	50106
12119	-2	4	50110
12120	-2	4	50114
12121	-2	4	50118
12122	-2	4	50122
12123	-2	4	50126
12124	-2	4	50130
12125	-4	6	50136
12126	-2	4	50140
12127	-2	4	50144
12128	-2	4	50148
12129	-2	4	50152
12130	-2	4	50156
12131	-2	4	50160
12132	-2	4	50164
12133	-2	4	50168
12134	-2	4	50172
12135	-2	4	50176
12136	-2	4	50180
12137	-2	4	50184
12138	-2	4	50188
12139	-4	6	50194
12140	-2	4	50198
12141	-2	4	50202
12142	-2	4	50206
12143	-2	4	50210
12144	-2	4	50214
12145	-2	4	50218
12146	-2	4	50222
12147	-2	4	50226
12148	-2	4	50230
12149	-2	4	50234
12150	-2	4	50238
12151	-2	4	50242
12152	-2	4	50246
12153	-2	4	50250
12154	-2	4	50254
12155	-2	4	50258
12156	-2	4	50262
12157	-2	4	50266
12158	-2	4	50270
12159	-2	4	50274
12160	-2	4	50278
12161	-2	4	50282
12162	-2	4	50286
12163	-2	4	50290
12164	-2	4	50294
12165	-2	4	50298
12166	-2	4	50302
12167	-2	4	50306
12168	-2	4	50310
12169	-2	4	50314
12170	-2	4	50318
12171	-2	4	50322
12172	-2	4	50326
12173	-2	4	50330
12174	-2	4	50334
12175	-2	4	50338
12176	-2	4	50342
12177	-2	4	50346
12178	-2	4	50350
12179	-2	4	50354
12180	-2	4	50358
12181	-2	4	50362
12182	-2	4	50366
12183	-2	4	50370
12184	-2	4	50374
12185	-2	4	50378
12186	-2	4	50382
12187	-2	4	50386
12188	-2	4	50390
12189	-2	4	50394
12190	-4	6	50400
12191	-2	4	50404
12192	-2	4	50408
12193	-2	4	50412
12194	-2	4	50416
12195	-2	4	50420
12196	-2	4	50424
12197	-2	4	50428
12198	-2	4	50432
12199	-2	4	50436
12200	-2	4	50440
12201	-2	4	50444
12202	-2	4	50448
12203	-2	4	50452
12204	-2	4	50456
12205	-2	4	50460
12206	-2	4	50464
12207	-2	4	50468
12208	-2	4	50472
12209	-2	4	50476
12210	-2	4	50480
12211	-2	4	50484
12212	-2	4	50488
12213	-2	4	50492
12214	-2	4	50496
12215	-2	4	50500
12216	-2	4	50504
12217	-2	4	50508
12218	-2	4	50512
12219	-2	4	50516
12220	-2	4	50520
12221	-2	4	50524
12222	-2	4	50528
12223	-2	4	50532
12224	-2	4	50536
12225	-2	4	50540
12226	-2	4	50544
12227	-2	4	50548
12228	-2	4	50552
12229	-2	4	50556
12230	-2	4	50560
12231	-6	8	50568
12232	-5	7	50575
12233	-2	4	50579
12234	-2	4	50583
12235	-2	4	50587
12236	-3	5	50592
12237	-2	4	50596
12238	-2	4	50600
12239	-2	4	50604
12240	-2	4	50608
12241	-2	4	50612
12242	-2	4	50616
12243	-2	4	50620
12244	-2	4	50624
12245	-2	4	50628
12246	-2	4	50632
12247	-2	4	50636
12248	-2	4	50640
12249	-2	4	50644
12250	-2	4	50648
12251	-2	4	50652
12252	-2	4	50656
12253	-3	5	50661
12254	-2	4	50665
12255	-2	4	50669
12256	-2	4	50673
12257	-2	4	50677
12258	-2	4	50681
12259	-2	4	50685
12260	-2	4	50689
12261	-2	4	50693
12262	-2	4	50697
12263	-2	4	50701
12264	-2	4	50705
12265	-4	6	50711
12266	-2	4	50715
12267	-2	4	50719
12268	-2	4	50723
12269	-2	4	50727
12270	-4	6	50733
12271	-2	4	50737
12272	-2	4	50741
12273	-2	4	50745
12274	-2	4	50749
12275	-2	4	50753
12276	-2	4	50757
12277	-2	4	50761
12278	-2	4	50765
12279	-2	4	50769
12280	-2	4	50773
12281	-2	4	50777
12282	-4	6	50783
12283	-2	4	50787
12284	-2	4	50791
12285	-2	4	50795
12286	-2	4	50799
12287	-2	4	50803
12288	-2	4	50807
12289	-2	4	50811
12290	-2	4	50815
12291	-2	4	50819
12292	-2	4	50823
12293	-2	4	50827
12294	-2	4	50831
12295	-2	4	50835
12296	-4	6	50841
12297	-2	4	50845
12298	-2	4	50849
12299	-2	4	50853
12300	-2	4	50857
12301	-2	4	50861
12302	-2	4	50865
12303	-2	4	50869
12304	-2	4	50873
12305	-2	4	50877
12306	-2	4	50881
12307	-2	4	50885
12308	-2	4	50889
12309	-2	4	50893
12310	-2	4	50897
12311	-2	4	50901
12312	-2	4	50905
12313	-2	4	50909
12314	-2	4	50913
12315	-2	4	50917
12316	-2	4	50921
12317	-2	4	50925
12318	-2	4	50929
12319	-2	4	50933
12320	-2	4	50937
12321	-2	4	50941
12322	-2	4	50945
12323	-2	4	50949
12324	-2	4	50953
12325	-2	4	50957
12326	-2	4	50961
12327	-2	4	50965
12328	-2	4	50969
12329	-2	4	50973
12330	-2	4	50977
12331	-2	4	50981
12332	-2	4	50985
12333	-2	4	50989
12334	-2	4	50993
12335	-2	4	50997
12336	-2	4	51001
12337	-2	4	51005
12338	-2	4	51009
12339	-2	4	51013
12340	-2	4	51017
12341	-2	4	51021
12342	-2	4	51025
12343	-2	4	51029
12344	-2	4	51033
12345	-2	4	51037
12346	-4	6	51043
12347	-2	4	51047
12348	-2	4	51051
12349	-2	4	51055
12350	-2	4	51059
12351	-2	4	51063
12352	-2	4	51067
12353	-2	4	51071
12354	-4	6	51077
12355	-2	4	51081
12356	-2	4	51085
12357	-2	4	51089
12358	-2	4	51093
12359	-2	4	51097
12360	-2	4	51101
12361	-2	4	51105
12362	-2	4	51109
12363	-2	4	51113
12364	-2	4	51117
12365	-2	4	51121
12366	-2	4	51125
12367	-2	4	51129
12368	-2	4	51133
12369	-2	4	51137
12370	-2	4	51141
12371	-2	4	51145
12372	-2	4	51149
12373	-2	4	51153
12374	-2	4	51157
12375	-2	4	51161
12376	-2	4	51165
12377	-2	4	51169
12378	-2	4	51173
12379	-2	4	51177
12380	-2	4	51181
12381	-2	4	51185
12382	-2	4	51189
12383	-2	4	51193
12384	-2	4	51197
12385	-4	6	51203
12386	-2	4	51207
12387	-2	4	51211
12388	-2	4	51215
12389	-2	4	51219
12390	-2	4	51223
12391	-2	4	51227
12392	-2	4	51231
12393	-2	4	51235
12394	-2	4	51239
12395	-2	4	51243
12396	-2	4	51247
12397	-2	4	51251
12398	-2	4	51255
12399	-2	4	51259
12400	-2	4	51263
12401	-2	4	51267
12402	-2	4	51271
12403	-2	4	51275
12404	-2	4	51279
12405	-2	4	51283
12406	-2	4	51287
12407	-2	4	51291
12408	-2	4	51295
12409	-2	4	51299
12410	-2	4	51303
12411	-2	4	51307
12412	-2	4	51311
12413	-2	4	51315
12414	-2	4	51319
12415	-2	4	51323
12416	-2	4	51327
12417	-2	4	51331
12418	-2	4	51335
12419	-2	4	51339
12420	-2	4	51343
12421	-2	4	51347
12422	-2	4	51351
12423	-2	4	51355
12424	-2	4	51359
12425	-2	4	51363
12426	-2	4	51367
12427	-2	4	51371
12428	-2	4	51375
12429	-2	4	51379
12430	-4	6	51385
12431	-2	4	51389
12432	-2	4	51393
12433	-2	4	51397
12434	-6	8	51405
12435	-2	4	51409
12436	-2	4	51413
12437	-2	4	51417
12438	-2	4	51421
12439	-2	4	51425
12440	-2	4	51429
12441	-2	4	51433
12442	-2	4	51437
12443	-2	4	51441
12444	-2	4	51445
12445	-2	4	51449
12446	-2	4	51453
12447	-2	4	51457
12448	-2	4	51461
12449	-2	4	51465
12450	-2	4	51469
12451	-2	4	51473
12452	-2	4	51477
12453	-2	4	51481
12454	-2	4	51485
12455	-2	4	51489
12456	-2	4	51493
12457	-2	4	51497
12458	-2	4	51501
12459	-2	4	51505
12460	-2	4	51509
12461	-2	4	51513
12462	-2	4	51517
12463	-2	4	51521
12464	-2	4	51525
12465	-2	4	51529
12466	-2	4	51533
12467	-2	4	51537
12468	-2	4	51541
12469	-2	4	51545
12470	-2	4	51549
12471	-2	4	51553
12472	-2	4	51557
12473	-2	4	51561
